Appliances,lights,T2,T6,T_out,Windspeed,RH_1,T3,RH_6,RH_8,RH_out
50,0,18.5,2.76,3.4,1.0,35.59,22.29,30.1,42.29,87.0
50,0,18.5,2.5666666666666695,3.16666666666667,1.0,35.7,22.29,30.366666666666696,42.29,88.0
50,0,18.4266666666667,2.36333333333333,2.93333333333333,1.0,35.7,22.29,31.3633333333333,42.29,89.0
60,0,18.39,2.23,2.7,1.0,35.6266666666667,22.323333333333295,32.43,42.4,90.0
60,0,18.39,2.16333333333333,2.4666666666666694,1.0,35.7,22.39,33.5933333333333,42.4,91.0
50,0,18.323333333333295,2.09,2.2333333333333294,1.0,35.7,22.39,34.0666666666667,42.223333333333294,92.0
50,0,18.323333333333295,1.9666666666666697,2.0,1.0,35.7,22.39,33.76333333333329,42.03,93.0
50,0,18.29,1.9,2.03333333333333,1.0,35.79,22.4266666666667,34.5633333333333,42.03,92.3333333333333
50,0,18.29,1.9,2.06666666666667,1.0,35.79,22.5,35.745,42.03,91.6666666666667
50,0,18.2,1.72666666666667,2.1,1.0,35.79,22.5,35.79,41.9,91.0
60,0,18.2,1.53333333333333,2.13333333333333,1.0,35.79,22.5,35.79,41.8266666666667,90.3333333333333
50,0,18.1333333333333,1.39,2.16666666666667,1.0,35.9,22.5,36.2333333333333,41.8266666666667,89.6666666666667
70,0,18.1,1.32333333333333,2.2,1.0,35.9,22.5,37.0266666666667,41.8266666666667,89.0
70,0,18.1,1.29,2.13333333333333,1.0,35.89,22.463333333333296,37.66666666666669,41.745,89.3333333333333
40,10,18.1,1.34,2.06666666666667,1.0,36.195,22.39,38.1,41.7,89.6666666666667
40,0,18.033333333333296,1.35666666666667,2.0,1.0,36.29,22.29,38.433333333333294,41.7,90.0
230,0,18.0,1.29,1.93333333333333,1.0,36.26,22.23,38.7666666666667,41.7,90.3333333333333
170,0,18.0,1.39,1.86666666666667,1.0,36.2,22.2,39.2666666666667,41.7,90.6666666666667
60,0,18.0,1.46333333333333,1.8,1.0,36.1566666666667,22.125,39.6,41.7,91.0
70,0,18.0,1.53333333333333,1.78333333333333,1.0,36.29,22.1,39.79,41.7,91.5
90,0,18.0,1.6,1.76666666666667,1.0,36.433333333333294,22.1,39.93,41.76,92.0
80,0,18.0,1.73,1.75,1.0,36.433333333333294,22.1,40.19333333333329,41.5666666666667,92.5
80,0,18.0,1.93,1.73333333333333,1.0,36.4,22.1,40.66,41.33333333333329,93.0
80,0,18.066666666666695,2.1566666666666694,1.71666666666667,1.0,36.3266666666667,22.1,40.933333333333294,41.0,93.5
80,0,18.1,2.4975,1.7,1.0,36.433333333333294,22.2,41.0,40.76,94.0
80,0,18.1,2.9,2.2666666666666706,1.0,36.5,22.2,41.06,40.5666666666667,92.3333333333333
70,0,18.1333333333333,3.4266666666666694,2.8333333333333295,1.0,36.73,22.2,41.7333333333333,40.33333333333329,90.6666666666667
80,0,18.2,4.1,3.4,1.0,36.79,22.2,43.0,40.1266666666667,89.0
340,0,18.323333333333295,5.45666666666667,3.9666666666666694,1.0,36.79,22.2,45.8,39.9,87.3333333333333
370,0,18.6725,6.85666666666667,4.53333333333333,1.0,36.73,22.2,45.0666666666667,39.8266666666667,85.6666666666667
80,0,19.5,8.46,5.1,1.0,36.73,22.29,37.03,39.6633333333333,84.0
50,0,20.3,9.533333333333328,5.66666666666667,1.0,36.93,22.3566666666667,29.763333333333296,39.53,82.0
50,0,20.8333333333333,10.7,6.23333333333333,1.0,37.0,22.533333333333296,19.2,39.4,80.0
40,0,21.6666666666667,11.4333333333333,6.8,1.0,37.06,22.6,9.6,39.295,78.0
50,0,22.3333333333333,12.3566666666667,7.366666666666669,1.0,37.145,22.6,4.36,39.1266666666667,76.0
50,0,22.9266666666667,13.0233333333333,7.93333333333333,1.0,37.09,22.6,2.2333333333333294,39.0,74.0
50,0,23.3266666666667,13.6666666666667,8.5,1.0,36.963333333333296,22.566666666666695,1.0,38.933333333333294,72.0
60,0,23.7633333333333,14.0,8.93333333333333,1.16666666666667,36.79,22.5,1.0,38.76,69.6666666666667
50,0,24.03,14.43,9.36666666666667,1.33333333333333,36.73,22.5,1.0,38.7,67.3333333333333
70,0,24.4266666666667,14.8966666666667,9.8,1.5,36.6633333333333,22.5,1.0,38.5666666666667,65.0
50,0,24.6333333333333,15.2566666666667,10.2333333333333,1.66666666666667,36.59,22.5,1.0,38.5666666666667,62.66666666666671
50,0,24.823333333333295,15.59,10.6666666666667,1.8333333333333297,36.5,22.533333333333296,1.0,38.5,60.33333333333329
60,0,24.89,16.045,11.1,2.0,36.5,22.6,1.0,38.5,58.0
50,0,25.1,16.3233333333333,11.4083333333333,2.0833333333333295,36.5,22.6,1.0,38.5,56.33333333333329
50,0,25.1,16.53,11.7166666666667,2.16666666666667,36.433333333333294,22.6,1.0,38.433333333333294,54.66666666666671
50,0,25.1,16.8233333333333,12.025,2.25,36.4666666666667,22.6,1.0,38.4,53.0
50,0,25.1,16.9633333333333,12.3333333333333,2.3333333333333295,36.4,22.6,1.0,38.3266666666667,51.33333333333329
60,0,25.1,17.0333333333333,12.6416666666667,2.41666666666667,36.363333333333294,22.6,1.0,38.26,49.66666666666671
50,0,25.1,17.2266666666667,12.95,2.5,36.363333333333294,22.6,1.0,38.1266666666667,48.0
60,0,25.0,17.2266666666667,13.2583333333333,2.5833333333333295,36.4,22.6,1.0,38.09,46.33333333333329
50,0,25.0,17.2933333333333,13.5666666666667,2.66666666666667,36.4,22.6,1.0,38.03,44.66666666666671
50,0,24.9266666666667,17.5,13.875,2.75,36.363333333333294,22.6,1.0,37.9,43.0
50,0,24.89,17.5666666666667,14.1833333333333,2.8333333333333295,36.29,22.6,1.0,37.8266666666667,41.33333333333329
50,0,24.823333333333295,17.6966666666667,14.4916666666667,2.91666666666667,36.4,22.6,1.0,37.79,39.66666666666671
60,0,24.76,17.8233333333333,14.8,3.0,36.33333333333329,22.6,1.0,37.7,38.0
70,0,24.7,17.96,14.9083333333333,3.0,36.2,22.6,1.0,37.76,37.75
80,0,24.7,18.033333333333296,15.0166666666667,3.0,36.09,22.6,1.0,37.9,37.5
100,0,24.6333333333333,18.23,15.125,3.0,36.03,22.6,1.0,38.0266666666667,37.25
90,0,24.5,18.43,15.2333333333333,3.0,35.9,22.533333333333296,1.0,38.23,37.0
90,0,24.4266666666667,18.566666666666695,15.3416666666667,3.0,35.8266666666667,22.6,1.0,38.29,36.75
70,0,24.3566666666667,18.6333333333333,15.45,3.0,35.79,22.6,1.0,38.433333333333294,36.5
80,0,24.23,18.89,15.5583333333333,3.0,35.79,22.6,1.0,38.56,36.25
70,0,24.1,19.095,15.6666666666667,3.0,35.7,22.6333333333333,1.0,38.56,36.0
90,0,24.1,19.43,15.775,3.0,35.7,22.7,1.0,38.3,35.75
80,0,24.0,19.7,15.8833333333333,3.0,35.6633333333333,22.73,1.0,38.33,35.5
100,0,24.0,19.826666666666696,15.9916666666667,3.0,35.59,22.79,1.0,38.863333333333294,35.25
90,0,24.0,19.9266666666667,16.1,3.0,35.6633333333333,22.79,1.0,39.1266666666667,35.0
80,0,23.9266666666667,20.193333333333296,16.1833333333333,3.0,35.59,22.79,1.0,39.2,34.5
80,0,23.89,20.29,16.2666666666667,3.0,35.59,22.89,1.0,39.29,34.0
80,0,23.823333333333295,20.43,16.35,3.0,35.59,22.89,1.0,39.29,33.5
70,0,23.84,20.3566666666667,16.4333333333333,3.0,35.6633333333333,22.89,1.0,39.29,33.0
80,0,23.76,20.29,16.5166666666667,3.0,35.59,22.89,1.0,39.23,32.5
90,0,23.7,20.29,16.6,3.0,35.59,22.89,1.0,39.2,32.0
90,0,23.7,20.3566666666667,16.6166666666667,3.16666666666667,35.59,22.89,1.0,39.26,32.5
80,0,23.7,20.3566666666667,16.6333333333333,3.3333333333333295,35.59,22.89,1.0,39.29,33.0
80,0,23.6666666666667,20.29,16.65,3.5,35.7,22.963333333333296,1.0,39.36,33.5
70,0,23.6,20.2,16.6666666666667,3.6666666666666705,35.76,23.0,1.0,39.6333333333333,34.0
80,0,23.5,20.2,16.6833333333333,3.8333333333333295,35.79,23.0,1.0,39.933333333333294,34.5
60,0,23.5,20.2,16.7,4.0,35.8633333333333,23.0,1.0,40.0,35.0
40,0,23.5,20.326666666666696,16.6666666666667,3.8333333333333295,35.9333333333333,23.0,1.0,40.0,37.16666666666671
50,0,23.5,20.6,16.6333333333333,3.6666666666666705,36.0,23.0,1.0,40.0,39.33333333333329
70,0,23.463333333333296,20.2666666666667,16.6,3.5,36.09,22.89,1.0,40.09,41.5
90,0,23.39,19.545,16.5666666666667,3.3333333333333295,36.1633333333333,22.89,1.0,40.1633333333333,43.66666666666671
320,0,23.26,19.166666666666696,16.5333333333333,3.16666666666667,36.433333333333294,22.89,1.0,40.1266666666667,45.83333333333329
330,0,23.2,18.893333333333295,16.5,3.0,36.36,22.89,1.0,40.0666666666667,48.0
270,10,23.1666666666667,18.73,16.4166666666667,3.16666666666667,36.83333333333329,22.89,1.0,40.0,49.16666666666671
260,10,23.1,18.79,16.3333333333333,3.3333333333333295,37.433333333333294,22.89,1.0,40.06,50.33333333333329
240,10,23.066666666666695,18.2933333333333,16.25,3.5,37.2,22.9266666666667,1.23333333333333,40.23,51.5
210,0,23.0,18.033333333333296,16.1666666666667,3.6666666666666705,37.1266666666667,23.0,2.03333333333333,40.363333333333294,52.66666666666671
280,0,23.0,17.76,16.0833333333333,3.8333333333333295,37.23,23.0,3.12333333333333,40.6266666666667,53.83333333333329
170,0,23.0,17.1666666666667,16.0,4.0,37.43,23.0,4.79666666666667,40.745,55.0
120,0,22.9266666666667,16.7266666666667,15.8,4.0,37.83,23.0,6.46,40.845,57.0
100,0,22.963333333333296,16.5333333333333,15.6,4.0,38.4233333333333,23.066666666666695,6.93333333333333,40.6566666666667,59.0
120,0,22.89,16.3566666666667,15.4,4.0,38.745,23.1,7.03,40.963333333333296,61.0
120,10,22.8566666666667,16.195,15.2,4.0,38.99,23.1,7.34,41.24,63.0
130,0,22.79,16.0,15.0,4.0,38.79,23.1,7.66,41.29,65.0
130,0,22.7,15.9266666666667,14.8,4.0,38.7,23.1,8.06,41.29,67.0
120,0,22.6333333333333,15.66,14.6833333333333,3.8333333333333295,38.6266666666667,23.1,8.49,41.29,67.3333333333333
120,0,22.5,15.5333333333333,14.5666666666667,3.6666666666666705,38.59,23.1,8.96333333333333,41.29,67.6666666666667
140,10,22.5,15.2633333333333,14.45,3.5,38.59,23.1,9.526666666666673,41.29,68.0
150,0,22.3566666666667,15.13,14.3333333333333,3.3333333333333295,38.56,23.1,10.3933333333333,41.29,68.3333333333333
150,30,22.29,14.595,14.2166666666667,3.16666666666667,38.5,23.033333333333296,14.0,41.29,68.6666666666667
150,20,22.2,14.16,14.1,3.0,38.5,23.1,15.2566666666667,41.5,69.0
140,20,22.1333333333333,14.0333333333333,13.9666666666667,3.0,38.56,23.033333333333296,15.59,41.5,70.1666666666667
130,0,22.066666666666695,13.7633333333333,13.8333333333333,3.0,38.59,23.0,16.1966666666667,41.5,71.3333333333333
100,0,22.0,13.63,13.7,3.0,38.59,23.0,16.53,41.5,72.5
80,0,21.89,13.5,13.5666666666667,3.0,38.6266666666667,23.066666666666695,17.3966666666667,41.6566666666667,73.6666666666667
60,10,21.89,13.4266666666667,13.4333333333333,3.0,38.76,23.0,17.9966666666667,41.93,74.8333333333333
30,20,21.79,13.2633333333333,13.3,3.0,38.8266666666667,23.0,18.9,42.23,76.0
40,20,21.7225,13.13,13.1333333333333,2.8333333333333295,38.9,23.0,20.0933333333333,42.49,77.1666666666667
40,20,21.7,13.0666666666667,12.9666666666667,2.66666666666667,38.79,23.0,20.733333333333295,42.8266666666667,78.3333333333333
80,30,21.566666666666695,12.9266666666667,12.8,2.5,38.79,23.0,21.526666666666696,43.1,79.5
70,20,21.5,12.7633333333333,12.6333333333333,2.3333333333333295,38.79,23.0,23.033333333333296,43.433333333333294,80.6666666666667
60,20,21.463333333333296,12.69,12.4666666666667,2.16666666666667,38.79,23.0,24.366666666666696,43.6333333333333,81.8333333333333
70,20,21.39,12.5666666666667,12.3,2.0,38.79,23.1,25.7666666666667,43.645,83.0
60,20,21.29,12.4266666666667,12.25,2.16666666666667,38.79,23.1,26.226666666666695,43.86,83.1666666666667
70,20,21.23,12.3233333333333,12.2,2.3333333333333295,38.79,23.1,27.7233333333333,44.19333333333329,83.3333333333333
50,30,21.2,11.99,12.15,2.5,38.863333333333294,23.1,28.7233333333333,44.6333333333333,83.5
80,20,21.1333333333333,11.53,12.1,2.66666666666667,38.79,23.1,30.4266666666667,45.0266666666667,83.6666666666667
60,20,21.1,11.1925,12.05,2.8333333333333295,38.9,23.1,32.82,45.3266666666667,83.8333333333333
60,0,21.033333333333296,10.9266666666667,12.0,3.0,38.9,23.1666666666667,35.0,45.4666666666667,84.0
70,0,20.963333333333296,10.96,11.8,3.0,39.0,23.2,36.83333333333329,45.7,84.6666666666667
50,0,20.89,11.16,11.6,3.0,39.0,23.2,37.9666666666667,45.96,85.3333333333333
50,0,20.89,11.33,11.4,3.0,39.09,23.2,38.7266666666667,46.29,86.0
50,0,20.823333333333295,11.39,11.2,3.0,39.09,23.2,39.19333333333329,46.363333333333294,86.6666666666667
50,0,20.76,11.4266666666667,11.0,3.0,39.09,23.2,39.8666666666667,46.4666666666667,87.3333333333333
40,0,20.7,11.4266666666667,10.8,3.0,39.1633333333333,23.2,41.2,46.4666666666667,88.0
60,0,20.6666666666667,11.4633333333333,10.9333333333333,3.16666666666667,39.1266666666667,23.2,43.7666666666667,46.5,88.0
60,0,20.6,11.39,11.0666666666667,3.3333333333333295,39.2,23.2,44.7666666666667,46.433333333333294,88.0
60,0,20.6,11.39,11.2,3.5,39.23,23.2,45.4966666666667,46.4,88.0
60,0,20.566666666666695,11.4633333333333,11.3333333333333,3.6666666666666705,39.29,23.2,47.03,46.4,88.0
50,0,20.5,11.5666666666667,11.4666666666667,3.8333333333333295,39.4,23.29,49.96,46.4,88.0
40,0,20.5,11.5,11.6,4.0,39.4,23.23,51.4266666666667,46.4666666666667,88.0
20,0,20.4266666666667,11.36,11.5166666666667,4.3333333333333295,39.4666666666667,23.26,52.6266666666667,46.5,89.1666666666667
30,0,20.39,11.2266666666667,11.4333333333333,4.66666666666667,39.59,23.26,51.96,46.5,90.3333333333333
30,0,20.39,10.9633333333333,11.35,5.0,39.59,23.2,49.83,46.5,91.5
50,0,20.29,10.83,11.2666666666667,5.3333333333333295,39.59,23.2,48.2966666666667,46.4,92.6666666666667
60,0,20.29,10.595,11.1833333333333,5.66666666666667,39.59,23.1333333333333,46.545,46.4,93.8333333333333
60,0,20.29,10.09,11.1,6.0,39.59,23.1,45.0633333333333,46.5,95.0
60,0,20.29,9.69666666666667,10.9333333333333,6.16666666666667,39.59,23.1666666666667,45.3966666666667,46.5,93.5
60,0,20.26,9.293333333333328,10.7666666666667,6.3333333333333295,39.59,23.2,46.4,46.4,92.0
50,0,20.2,8.9,10.6,6.5,39.59,23.2,46.46,46.3266666666667,90.5
50,0,20.2,8.529999999999998,10.4333333333333,6.66666666666667,39.59,23.2,46.933333333333294,46.26,89.0
40,0,20.1333333333333,8.33,10.2666666666667,6.8333333333333295,39.59,23.2,47.86,46.2,87.5
50,0,20.1,8.26333333333333,10.1,7.0,39.56,23.2,49.03,46.03,86.0
50,0,20.033333333333296,8.189999999999998,9.883333333333328,6.3333333333333295,39.433333333333294,23.2,49.23,45.963333333333296,86.5
50,0,20.0,8.22666666666667,9.66666666666667,5.66666666666667,39.4,23.2,49.6966666666667,45.9,87.0
60,0,20.0,8.22666666666667,9.45,5.0,39.4,23.2,49.63,45.8266666666667,87.5
50,0,19.89,8.0,9.233333333333329,4.3333333333333295,39.4,23.2,49.863333333333294,45.7,88.0
60,0,19.8566666666667,8.06666666666667,9.01666666666667,3.6666666666666705,39.3266666666667,23.2,50.9966666666667,45.6266666666667,88.5
40,0,19.8566666666667,8.189999999999998,8.8,3.0,39.29,23.2,50.9666666666667,45.4666666666667,89.0
50,0,19.79,8.13,8.65,3.0,39.29,23.2,50.433333333333294,45.4,89.5
50,0,19.73,7.79666666666667,8.5,3.0,39.29,23.1666666666667,49.6,45.463333333333296,90.0
50,0,19.7,7.463333333333329,8.349999999999998,3.0,39.29,23.1,49.6,45.6633333333333,90.5
50,0,19.7,7.245,8.199999999999998,3.0,39.29,23.0,50.09,45.6633333333333,91.0
60,0,19.6666666666667,6.96666666666667,8.05,3.0,39.26,22.9725,50.0966666666667,45.5225,91.5
70,0,19.6,6.8333333333333295,7.9,3.0,39.2,22.89,50.49,45.433333333333294,92.0
70,0,19.6,6.65666666666667,7.76666666666667,2.8333333333333295,39.2666666666667,22.89,51.1333333333333,45.4,92.1666666666667
30,0,19.6,6.59,7.633333333333329,2.66666666666667,39.4,22.89,51.7333333333333,45.3266666666667,92.3333333333333
40,10,19.5,6.46666666666667,7.5,2.5,39.463333333333296,22.8566666666667,51.6233333333333,45.363333333333294,92.5
50,0,19.5,6.4,7.366666666666669,2.3333333333333295,39.59,22.79,51.6233333333333,45.29,92.6666666666667
50,0,19.5,6.43333333333333,7.233333333333332,2.16666666666667,39.56,22.7,52.893333333333295,45.29,92.8333333333333
60,0,19.5,6.7,7.1,2.0,39.5,22.7,54.16666666666669,45.29,93.0
110,0,19.5,7.16,7.01666666666667,2.0,39.4,22.7,54.963333333333296,45.29,93.3333333333333
70,10,19.5,7.366666666666669,6.93333333333333,2.0,39.4666666666667,22.7,55.03,45.29,93.6666666666667
50,0,19.463333333333296,7.5,6.85,2.0,39.7666666666667,22.7,54.7333333333333,45.1333333333333,94.0
60,0,19.39,7.5,6.76666666666667,2.0,40.16,22.76,54.3266666666667,44.86,94.3333333333333
60,0,19.445,7.66,6.68333333333333,2.0,40.09,22.79,54.433333333333294,44.6333333333333,94.6666666666667
60,0,19.533333333333296,7.866666666666669,6.6,2.0,40.09,22.8566666666667,54.2266666666667,44.36,95.0
50,0,19.6,8.063333333333329,6.883333333333329,2.16666666666667,40.0,22.89,52.6266666666667,44.1633333333333,94.1666666666667
50,0,19.6,8.26333333333333,7.16666666666667,2.3333333333333295,39.933333333333294,22.89,50.83333333333329,43.963333333333296,93.3333333333333
50,0,19.6,8.65,7.45,2.5,39.845,22.89,47.9,43.76,92.5
50,0,19.73,9.326666666666668,7.733333333333332,2.66666666666667,39.76,22.89,41.7566666666667,43.6266666666667,91.6666666666667
40,10,19.996666666666705,9.793333333333328,8.01666666666667,2.8333333333333295,39.7,22.9266666666667,37.363333333333294,43.4666666666667,90.8333333333333
70,0,20.956666666666695,10.1666666666667,8.3,3.0,39.7,23.025,33.8633333333333,43.4,90.0
50,0,21.43,10.4333333333333,8.46666666666667,3.3333333333333295,39.7,23.1,32.7966666666667,43.245,88.6666666666667
60,0,21.956666666666695,10.7933333333333,8.63333333333333,3.6666666666666705,39.59,23.23,30.5633333333333,42.9666666666667,87.3333333333333
50,0,22.5633333333333,11.1266666666667,8.8,4.0,39.59,23.29,28.43,42.8266666666667,86.0
50,0,23.3333333333333,11.46,8.96666666666667,4.3333333333333295,39.59,23.39,25.3333333333333,42.7,84.6666666666667
50,0,23.7933333333333,11.6,9.133333333333328,4.66666666666667,39.59,23.39,21.26,42.6266666666667,83.3333333333333
30,0,24.1966666666667,11.6666666666667,9.3,5.0,39.6633333333333,23.39,19.39,42.5,82.0
30,0,24.5966666666667,11.9333333333333,9.46666666666667,5.0,39.6633333333333,23.323333333333295,16.99,42.5,80.3333333333333
20,0,25.066666666666695,12.19,9.633333333333328,5.0,39.7,23.29,13.8633333333333,42.29,78.6666666666667
40,10,25.26,12.13,9.8,5.0,39.7,23.29,12.33,42.29,77.0
60,0,25.4266666666667,12.3,9.96666666666667,5.0,39.6633333333333,23.2,9.25666666666667,42.09,75.3333333333333
60,0,25.6333333333333,12.36,10.1333333333333,5.0,39.59,23.2,8.25666666666667,42.03,73.6666666666667
50,0,25.73,12.39,10.3,5.0,39.56,23.1333333333333,5.2,41.863333333333294,72.0
60,0,25.865,12.53,10.3666666666667,5.16666666666667,39.56,23.2,3.13333333333333,41.73,70.1666666666667
50,0,25.89,12.96,10.4333333333333,5.3333333333333295,39.5,23.2,2.9266666666666694,41.43,68.3333333333333
40,0,25.89,13.1675,10.5,5.5,39.433333333333294,23.2,2.195,41.23,66.5
60,0,25.89,13.2633333333333,10.5666666666667,5.66666666666667,39.29,23.2,1.73333333333333,41.1633333333333,64.6666666666667
50,0,25.8566666666667,13.2633333333333,10.6333333333333,5.8333333333333295,39.2225,23.2,1.0,40.963333333333296,62.83333333333329
50,10,25.79,13.2633333333333,10.7,6.0,39.1266666666667,23.1333333333333,1.0,40.83333333333329,61.0
60,0,25.7,13.2266666666667,10.8,5.8333333333333295,39.09,23.1333333333333,1.0,40.6266666666667,60.16666666666671
60,0,25.7,13.2266666666667,10.9,5.66666666666667,39.09,23.2,1.0,40.4666666666667,59.33333333333329
50,0,25.7,13.3,11.0,5.5,38.9666666666667,23.2,1.0,40.3175,58.5
50,0,25.6333333333333,13.36,11.1,5.3333333333333295,38.9,23.2,1.0,40.1566666666667,57.66666666666671
50,0,25.6,13.6666666666667,11.2,5.16666666666667,38.76,23.2,1.0,40.06,56.83333333333329
50,0,25.533333333333296,13.8,11.3,5.0,38.6266666666667,23.2,1.0,39.933333333333294,56.0
60,0,25.3566666666667,13.96,11.5,4.8333333333333295,38.56,23.2,1.0,39.9,55.33333333333329
40,0,25.23,14.1,11.7,4.66666666666667,38.433333333333294,23.2,1.0,39.8266666666667,54.66666666666671
60,0,25.1,14.16,11.9,4.5,38.4,23.2,1.0,39.76,54.0
60,0,25.033333333333296,14.1,12.1,4.3333333333333295,38.3266666666667,23.2,1.0,39.7,53.33333333333329
50,0,24.8566666666667,14.2633333333333,12.3,4.16666666666667,38.1633333333333,23.2,1.0,39.59,52.66666666666671
60,0,24.73,13.99,12.5,4.0,38.09,23.2,1.0,39.59,52.0
40,0,24.6666666666667,14.0666666666667,12.5333333333333,4.16666666666667,38.06,23.29,1.0,39.4666666666667,51.0
30,0,24.533333333333296,14.0,12.5666666666667,4.3333333333333295,37.933333333333294,23.29,1.0,39.2666666666667,50.0
30,0,24.39,14.2566666666667,12.6,4.5,37.76,23.26,1.0,39.06,49.0
20,0,24.365,14.445,12.6333333333333,4.66666666666667,37.7,23.2,1.0,38.933333333333294,48.0
60,0,24.29,14.19,12.6666666666667,4.8333333333333295,37.6633333333333,23.2,1.0,38.723333333333294,47.0
50,0,24.1666666666667,14.3666666666667,12.7,5.0,37.59,23.1333333333333,1.0,38.53,46.0
70,0,24.1666666666667,14.5,12.8333333333333,4.8333333333333295,37.45,23.1,1.0,38.4666666666667,45.33333333333329
60,0,24.1,14.4266666666667,12.9666666666667,4.66666666666667,37.363333333333294,23.1,1.0,38.3266666666667,44.66666666666671
60,0,24.033333333333296,14.5,13.1,4.5,37.29,23.2,1.0,38.1633333333333,44.0
50,0,23.963333333333296,14.5333333333333,13.2333333333333,4.3333333333333295,37.29,23.2,1.0,38.03,43.33333333333329
50,0,23.89,14.6,13.3666666666667,4.16666666666667,37.29,23.2,1.0,37.863333333333294,42.66666666666671
40,0,23.8566666666667,14.59,13.5,4.0,37.26,23.23,1.0,37.695,42.0
50,0,23.73,14.39,13.6166666666667,4.0,37.2,23.23,1.0,37.59,41.83333333333329
50,0,23.6666666666667,14.5666666666667,13.7333333333333,4.0,37.09,23.2,1.0,37.5,41.66666666666671
50,0,23.6,14.4266666666667,13.85,4.0,37.09,23.2,1.0,37.433333333333294,41.5
60,0,23.566666666666695,14.5633333333333,13.9666666666667,4.0,37.09,23.29,1.0,37.26,41.33333333333329
50,0,23.4266666666667,14.7633333333333,14.0833333333333,4.0,37.03,23.29,1.0,37.2,41.16666666666671
60,0,23.39,14.8,14.2,4.0,37.09,23.29,1.0,37.03,41.0
60,0,23.323333333333295,14.8,14.1666666666667,4.16666666666667,37.09,23.29,1.0,37.03,40.66666666666671
60,0,23.29,14.7266666666667,14.1333333333333,4.3333333333333295,37.09,23.29,1.0,36.9666666666667,40.33333333333329
60,0,23.23,14.8,14.1,4.5,37.09,23.29,1.0,36.9,40.0
80,0,23.1,14.8,14.0666666666667,4.66666666666667,36.9,23.29,1.0,36.8266666666667,39.66666666666671
70,0,23.1,14.89,14.0333333333333,4.8333333333333295,36.6266666666667,23.29,1.0,36.9666666666667,39.33333333333329
90,0,23.0,14.89,14.0,5.0,35.7333333333333,23.29,1.0,36.9666666666667,39.0
150,0,22.89,14.86,14.05,4.8333333333333295,34.7333333333333,23.29,1.0,36.9666666666667,38.83333333333329
460,0,22.823333333333295,14.8,14.1,4.66666666666667,34.3966666666667,23.29,1.0,36.863333333333294,38.66666666666671
340,0,22.76,14.69,14.15,4.5,35.8425,23.29,1.0,36.79,38.5
310,0,22.7,14.63,14.2,4.3333333333333295,38.66,23.29,1.0,36.6633333333333,38.33333333333329
120,0,22.6,14.5,14.25,4.16666666666667,38.0633333333333,23.29,1.0,36.53,38.16666666666671
140,0,22.6,14.4266666666667,14.3,4.0,35.73,23.29,1.0,36.4666666666667,38.0
150,0,22.5,14.3,14.1833333333333,4.16666666666667,36.16666666666671,23.26,1.0,36.3266666666667,38.33333333333329
120,0,22.5,14.2266666666667,14.0666666666667,4.3333333333333295,35.5,23.26,1.0,36.1,38.66666666666671
130,0,22.463333333333296,14.0666666666667,13.95,4.5,35.7333333333333,23.29,1.0,35.76,39.0
130,0,22.39,14.0,13.8333333333333,4.66666666666667,35.1333333333333,23.29,1.0,35.6266666666667,39.33333333333329
130,0,22.39,13.8233333333333,13.7166666666667,4.8333333333333295,34.76,23.29,1.0,35.5,39.66666666666671
130,0,22.323333333333295,13.63,13.6,5.0,34.7,23.3566666666667,1.0,35.4333333333333,40.0
170,0,22.26,13.39,13.3833333333333,4.8333333333333295,34.43,23.323333333333295,1.0,35.4666666666667,40.83333333333329
210,0,22.2,13.59,13.1666666666667,4.66666666666667,34.23,23.39,1.0,35.4,41.66666666666671
110,0,22.1666666666667,13.5233333333333,12.95,4.5,34.1566666666667,23.39,1.0,35.29,42.5
100,0,22.033333333333296,12.99,12.7333333333333,4.3333333333333295,34.1566666666667,23.39,1.0,35.29,43.33333333333329
110,0,22.0,12.095,12.5166666666667,4.16666666666667,34.03,23.3566666666667,1.0,35.2,44.16666666666671
90,0,21.9266666666667,10.9933333333333,12.3,4.0,34.09,23.29,1.0,35.2,45.0
120,20,21.84,10.2,11.9166666666667,3.6666666666666705,33.9,23.26,1.0,35.36,47.5
130,0,21.79,9.36666666666667,11.5333333333333,3.3333333333333295,33.9666666666667,23.2,1.0,35.6333333333333,50.0
130,0,21.73,8.9,11.15,3.0,34.09,23.1666666666667,1.06666666666667,35.86,52.5
120,0,21.6,8.29333333333333,10.7666666666667,2.66666666666667,34.09,23.1,2.0266666666666695,36.19333333333329,55.0
120,0,21.6,7.826666666666669,10.3833333333333,2.3333333333333295,34.2,23.1,2.9666666666666694,36.6566666666667,57.5
60,10,21.5,7.39666666666667,10.0,2.0,34.29,23.1,4.22666666666667,36.93,60.0
60,0,21.5,7.06333333333333,9.71666666666667,1.8333333333333297,34.43,23.1,5.62666666666667,37.19333333333329,61.0
50,0,21.3566666666667,6.83,9.43333333333333,1.66666666666667,34.53,23.1,7.53333333333333,37.7333333333333,62.0
60,10,21.23,6.56333333333333,9.15,1.5,34.59,23.033333333333296,8.46666666666667,38.65,63.0
60,0,21.2,6.36666666666667,8.86666666666667,1.33333333333333,34.79,23.0,9.733333333333329,39.0,64.0
50,0,21.1333333333333,6.16,8.58333333333333,1.16666666666667,34.79,23.0,9.86666666666667,39.1333333333333,65.0
60,0,21.066666666666695,5.93333333333333,8.3,1.0,34.79,23.0,10.7933333333333,39.29,66.0
